Id	Client	Count	Tot_Avg	Ok	Error	Insta_Avg
2936	1	52453610	17454.883641233067	52453610	0	14656
2937	1	52464565	17452.71563063834	52464565	0	10955
2938	1	52477829	17451.316721700325	52477829	0	13264
2939	1	52490031	17449.559327646224	52490031	0	12202
2940	1	52503791	17448.322484218617	52503791	0	13760
2941	1	52516238	17446.655141063045	52516238	0	12447
2942	1	52529029	17445.102808455027	52529029	0	12791
2943	1	52543342	17444.051004929755	52543316	0	14289
2944	1	52555912	17442.428392658836	52555912	0	12594
2945	1	52567493	17440.47792434589	52567493	0	11581
2946	1	52579458	17438.655687470386	52579457	0	11964
2947	1	52593764	17437.611623230274	52593764	0	14307
2948	1	52605161	17435.60389380227	52605161	0	11397
2949	1	52618915	17434.37771417247	52618915	0	13754
2950	1	52631795	17432.864077129205	52631778	0	12862
2951	1	52645299	17431.551374271945	52645299	0	13522
2952	1	52658294	17430.077355941525	52658288	0	12994
2953	1	52671868	17428.780532296663	52671868	0	13575
2954	1	52684670	17427.247622743307	52684670	0	12802
2955	1	52696643	17425.437875812186	52696643	0	11973
2956	1	52710210	17424.15711139416	52710210	0	13567
2957	1	52723033	17422.63086301423	52723033	0	12823
2958	1	52736520	17421.325129491463	52736519	0	13468
2959	1	52749406	17419.821516216114	52749406	0	12905
2960	1	52761992	17418.21530983197	52761991	0	12649
2961	1	52775677	17416.930482696047	52775677	0	13622
2962	1	52787662	17415.132710359947	52787653	0	11976
2963	1	52801989	17414.108442512712	52801989	0	14336
2964	1	52813691	17412.218624352587	52813691	0	11704
2965	1	52828466	17411.304395718344	52828466	0	14773
2966	1	52840157	17409.406974506706	52840157	0	11691
2967	1	52855012	17408.56117687941	52855012	0	14855
2968	1	52866783	17406.699273489092	52866783	0	11771
2969	1	52880268	17405.38244083586	52880289	0	13551
2970	1	52893486	17403.99046805234	52893473	0	13138
2971	1	52906895	17402.670521880118	52906895	0	13423
2972	1	52921338	17401.689043166432	52921338	0	14443
2973	1	52933711	17400.03298417883	52933711	0	12373
2974	1	52946377	17398.471173975347	52946343	0	12607
2975	1	52958480	17396.715120318946	52958480	0	12162
2976	1	52970700	17395.00844149853	52970693	0	12239
2977	1	52985132	17394.019518312984	52985132	0	14413
2978	1	52997705	17392.425030676317	52997705	0	12573
2979	1	53011308	17391.128796227553	53011302	0	13597
2980	1	53025291	17389.95120508793	53025287	0	13940
2981	1	53037871	17388.32834579678	53037871	0	12629
2982	1	53050589	17386.79187457961	53050559	0	12688
2983	1	53064910	17385.782266608898	53064910	0	14351
2984	1	53077652	17384.206059251854	53077652	0	12742
2985	1	53089815	17382.47958293785	53089815	0	12163
2986	1	53104612	17381.62104282879	53104612	0	14799
2987	1	53115988	17379.643515265445	53115988	0	11374
2988	1	53130242	17378.60171004302	53130240	0	14270
2989	1	53142534	17376.916386414934	53142534	0	12276
2990	1	53155995	17375.59458822183	53155994	0	13462
2991	1	53168653	17374.045337988922	53168653	0	12657
2992	1	53181679	17372.615798949668	53181685	0	13090
2993	1	53194573	17371.071649318157	53194573	0	12830
2994	1	53207553	17369.62970982835	53207553	0	12980
2995	1	53221022	17368.341068214548	53220857	0	13304
2996	1	53234007	17366.83227784799	53234338	0	13664
2997	1	53246301	17365.144884420675	53246301	0	11780
2998	1	53261339	17364.380471081724	53261339	0	15038
2999	1	53272995	17362.513726206977	53272989	0	11656
3000	1	53287156	17361.46313586182	53287137	0	14340
3001	1	53299518	17359.700695052354	53299518	0	12183
3002	1	53313458	17358.576429154455	53313431	0	13824
3003	1	53326389	17357.130026522977	53326389	0	13047
3004	1	53340987	17356.22663992411	53340987	0	14598
3005	1	53353643	17354.688541585296	53353643	0	12656
3006	1	53366538	17353.217390153754	53366493	0	12944
3007	1	53380631	17352.131938426654	53380631	0	14044
3008	1	53395262	17351.23584822828	53395262	0	14631
3009	1	53406983	17349.38321310153	53407015	0	11843
3010	1	53421597	17348.445288700394	53421597	0	14492
3011	1	53433869	17346.79167697765	53433869	0	12272
3012	1	53448489	17345.901040666715	53448489	0	14620
3013	1	53460030	17344.005863482762	53460043	0	11794
3014	1	53473775	17342.772101359784	53473758	0	13493
3015	1	53487171	17341.444185543965	53487171	0	13395
3016	1	53499657	17339.86198685592	53499579	0	12512
3017	1	53511346	17337.99763959355	53511346	0	11663
3018	1	53524743	17336.7156151195	53524743	0	13397
3019	1	53536947	17335.04661196179	53536947	0	12204
3020	1	53550198	17333.71408278929	53550197	0	13272
3021	1	53563868	17332.51760194323	53563868	0	13649
3022	1	53577381	17331.27687346969	53577381	0	13513
3023	1	53589454	17329.570787236804	53589445	0	12064
3024	1	53604049	17328.68123688185	53604049	0	14604
3025	1	53616192	17326.998265566446	53616192	0	12143
3026	1	53630756	17326.10161888796	53630756	0	14564
3027	1	53641941	17324.11274799856	53641941	0	11185
3028	1	53655666	17322.928220862697	53655630	0	13882
3029	1	53668060	17321.234447599996	53668060	0	12242
3030	1	53682027	17320.09882497159	53682027	0	13962
3031	1	53693379	17318.141726973892	53693379	0	11352
3032	1	53708983	17317.582022186314	53708983	0	15604
3033	1	53720501	17315.683878363503	53720501	0	11518
3034	1	53735283	17314.80398041683	53735283	0	14782
3035	1	53746326	17312.769913500622	53746326	0	11043
3036	1	53761577	17312.07039500644	53761628	0	15463
3037	1	53773652	17310.26448445529	53773652	0	11863
3038	1	53788368	17309.42372959593	53788368	0	14716
3039	1	53799662	17307.482823102473	53799637	0	11268
3040	1	53812715	17306.050625768996	53812666	0	13037
3041	1	53825387	17304.537466323352	53825387	0	12714
3042	1	53839022	17303.34748397592	53839010	0	13650
3043	1	53851285	17301.69558806974	53851263	0	12213
3044	1	53865576	17300.725629800207	53865576	0	14326
3045	1	53878715	17299.37329624842	53878683	0	13156
3046	1	53892738	17298.30992966726	53892738	0	14006
3047	1	53905665	17296.90202444657	53905665	0	12927
3048	1	53919683	17295.844490182266	53919683	0	14018
3049	1	53931845	17294.19193241014	53931842	0	12160
3050	1	53942890	17292.152104043205	53942865	0	11101
3051	1	53955850	17290.623220058045	53955863	0	12995
3052	1	53970314	17289.701182807847	53970309	0	14403
3053	1	53983598	17288.403306724467	53983561	0	13365
3054	1	53995473	17286.63591303485	53995468	0	11761
3055	1	54008526	17285.23896085731	54008526	0	13058
3056	1	54022214	17284.072428973417	54022214	0	13688
3057	1	54034324	17282.406413401473	54034324	0	12110
3058	1	54047475	17281.075987641645	54047475	0	13151
3059	1	54061390	17279.995310906477	54061390	0	13915
3060	1	54076542	17279.284340959915	54076522	0	15145
3061	1	54091301	17278.42554641751	54091301	0	14766
3062	1	54102457	17276.466954580934	54102457	0	11156
3063	1	54115608	17275.111122184706	54115608	0	13151
3064	1	54129439	17274.00641683238	54129439	0	13831
3065	1	54140985	17272.173197965047	54140985	0	11546
3066	1	54153457	17270.59767738474	54153458	0	12474
3067	1	54166707	17269.292874348055	54166707	0	13248
3068	1	54181827	17268.49997069904	54181827	0	15120
3069	1	54193435	17266.681496379635	54193441	0	11656
3070	1	54208373	17265.90751088245	54208336	0	15079
3071	1	54220206	17264.130577409527	54220179	0	11640
3072	1	54235296	17263.415057496302	54235296	0	15094
3073	1	54246283	17261.387268163908	54246283	0	10987
3074	1	54261665	17260.780606187083	54261650	0	15409
3075	1	54273807	17259.139494799143	54273807	0	12115
3076	1	54289081	17258.48481030037	54289081	0	15226
3077	1	54299879	17256.422594922507	54299879	0	10846
3078	1	54314174	17255.44285776375	54314177	0	14364
3079	1	54327065	17253.969643473843	54327017	0	12826
3080	1	54340198	17252.64983599297	54340144	0	13316
3081	1	54352885	17251.1572198377	54352885	0	12500
3082	1	54367076	17250.18076961325	54367076	0	14191
3083	1	54380016	17248.804392243394	54380016	0	12940
3084	1	54393006	17247.38219516857	54393030	0	13084
3085	1	54406160	17246.072753001703	54406160	0	13060
3086	1	54419378	17244.78216638906	54419363	0	13218
3087	1	54432202	17243.356977739502	54432202	0	12824
3088	1	54444876	17241.890440376068	54444876	0	12674
3089	1	54458395	17240.701152911242	54458362	0	13490
3090	1	54471304	17239.322821417278	54471304	0	12938
3091	1	54485086	17238.209175444517	54485090	0	13790
3092	1	54498275	17236.920407055884	54498268	0	13145
3093	1	54510279	17235.255581098394	54510279	0	12040
3094	1	54522478	17233.658228551925	54522472	0	12189
3095	1	54536428	17232.615190059732	54536428	0	13960
3096	1	54551339	17231.876157647643	54551324	0	14914
3097	1	54562725	17230.019454344612	54562725	0	11383
3098	1	54576504	17228.918579226676	54576502	0	13790
3099	1	54589710	17227.644127533862	54589710	0	13195
3100	1	54603062	17226.412313261615	54603061	0	13346
3101	1	54615940	17224.99810886243	54615940	0	12884
3102	1	54628770	17223.6100332275	54628770	0	12830
3103	1	54641130	17221.978743198062	54641130	0	12360
3104	1	54654081	17220.61964524111	54654077	0	12947
3105	1	54666437	17219.08508143049	54666437	0	12360
3106	1	54677995	17217.296779559827	54677995	0	11558
3107	1	54693095	17216.608074484124	54693095	0	15100
3108	1	54704445	17214.75717452817	54704445	0	11350
3109	1	54718256	17213.67265624654	54718256	0	13847
3110	1	54731693	17212.453545671964	54731693	0	13401
3111	1	54745443	17211.332998220227	54745443	0	13793
3112	1	54758238	17209.889133067372	54758179	0	12698
3113	1	54771078	17208.508664566187	54771078	0	12894
3114	1	54784739	17207.38256608227	54784725	0	13830
3115	1	54797337	17205.757973839896	54797337	0	12429
3116	1	54809901	17204.29403670165	54809901	0	12564
3117	1	54821784	17202.620215331463	54821783	0	11883
3118	1	54835278	17201.446971544912	54835278	0	13494
3119	1	54848762	17200.271258884542	54848695	0	13817
3120	1	54861270	17198.670724382253	54861251	0	12217
3121	1	54873188	17196.941858371727	54873199	0	11930
3122	1	54885623	17195.423401519343	54885425	0	12469
3123	1	54900770	17194.697791573868	54900770	0	15059
3124	1	54910974	17192.503582217352	54910974	0	10204
3125	1	54925291	17191.598067047613	54925291	0	14317
3126	1	54937922	17190.14167961979	54937921	0	12631
3127	1	54952330	17189.258006576656	54952330	0	14408
3128	1	54964175	17187.5676253693	54963978	0	11853
3129	1	54978441	17186.59786656655	54978395	0	14317
3130	1	54990980	17185.123348038833	54990980	0	12480
3131	1	55005794	17184.348456429394	55005872	0	14901
3132	1	55018168	17182.778144381078	55018168	0	12287
3133	1	55032219	17181.794674790875	55032219	0	14051
3134	1	55045006	17180.41333727867	55044994	0	13000
3135	1	55058167	17179.009422013463	55058167	0	12948
3136	1	55070607	17177.52046860775	55070607	0	12440
3137	1	55083798	17176.257571470698	55083828	0	13269
3138	1	55097670	17175.18566843675	55097671	0	13924
3139	1	55110094	17173.668333178917	55110094	0	12294
3140	1	55123777	17172.57153678504	55123769	0	13692
3141	1	55136653	17171.222063038935	55136653	0	12867
3142	1	55150903	17170.30361927287	55150903	0	14250
3143	1	55163493	17168.85218389877	55163493	0	12590
3144	1	55177877	17167.979543727746	55177877	0	14384
3145	1	55191217	17166.770229972237	55191219	0	13340
3146	1	55203675	17165.26579572129	55203675	0	12458
3147	1	55218259	17164.452525623183	55218245	0	14570
3148	1	55231296	17163.079370587104	55231296	0	13051
3149	1	55245309	17162.094605649545	55245304	0	13995
3150	1	55258290	17160.786346022593	55258290	0	12999
3151	1	55272894	17159.987367905323	55272887	0	14531
3152	1	55285281	17158.500518747234	55285281	0	12460
3153	1	55300165	17157.777366792834	55300165	0	14884
3154	1	55311128	17155.838313736636	55311128	0	10956
3155	1	55325638	17155.000169307743	55325589	0	14579
3156	1	55337405	17153.31301359622	55337405	0	11705
3157	1	55352266	17152.598146593766	55352266	0	14861
3158	1	55365553	17151.39448542782	55365553	0	13269
3159	1	55379014	17150.247028575828	55379014	0	13479
3160	1	55393024	17149.24955889493	55392942	0	13928
3161	1	55406107	17147.989827370064	55406107	0	13165
3162	1	55420210	17147.038325831007	55420193	0	14086
3163	1	55433985	17145.988475814716	55433976	0	13744
3164	1	55448769	17145.253123147922	55448769	0	14832
3165	1	55461870	17143.995613804993	55461870	0	13101
3166	1	55474071	17142.41465389058	55474071	0	12201
3167	1	55487577	17141.288635204244	55487577	0	13506
3168	1	55500772	17140.064536207447	55500772	0	13195
3169	1	55512369	17138.34477401164	55512353	0	11611
3170	1	55526467	17137.39901258147	55526467	0	14084
3171	1	55538481	17135.813091715267	55538481	0	12014
3172	1	55553369	17135.11406911368	55553369	0	14888
3173	1	55567709	17134.231339684065	55567709	0	14340
3174	1	55580409	17132.859222067513	55580409	0	12700
3175	1	55593957	17131.72980988681	55593877	0	13540
3176	1	55607454	17130.581443483272	55607454	0	13505
3177	1	55619097	17128.880710131318	55619087	0	11655
3178	1	55634102	17128.22234271095	55634102	0	14993
3179	1	55645228	17126.369029302088	55645228	0	11126
3180	1	55659734	17125.5530957412	55659727	0	14512
3181	1	55673702	17124.576391196686	55673702	0	13962
3182	1	55685742	17122.9898124199	55685742	0	12040
3183	1	55700230	17122.162682498954	55700247	0	14542
3184	1	55715569	17121.604254880764	55715569	0	15285
3185	1	55727098	17119.878943882875	55727098	0	11529
3186	1	55741625	17119.0777058702	55741578	0	14460
3187	1	55754765	17117.765079894078	55754813	0	13254
3188	1	55768691	17116.774153390197	55768688	0	13862
3189	1	55780193	17115.048267165595	55780193	0	11519
3190	1	55794818	17114.27914067914	55794818	0	14625
3191	1	55806417	17112.555616379097	55806417	0	11599
3192	1	55820768	17111.699422235528	55820768	0	14351
3193	1	55832409	17110.017864475194	55832409	0	11641
3194	1	55847265	17109.303297742776	55847267	0	14858
3195	1	55858483	17107.49132714456	55858472	0	11205
3196	1	55873719	17106.894944526513	55873719	0	15247
3197	1	55885979	17105.406144126096	55885979	0	12260
3198	1	55898971	17104.144883583867	55898971	0	12992
3199	1	55912789	17103.134375951555	55912789	0	13818
3200	1	55925465	17101.76341248785	55925465	0	12630
3201	1	55939393	17100.781481239163	55939393	0	13974
3202	1	55950746	17099.022381029754	55950746	0	11353
3203	1	55964496	17097.98893952679	55964470	0	13790
3204	1	55978109	17096.898283106388	55978109	0	13573
3205	1	55993436	17096.35287259758	55993351	0	15252
3206	1	56005412	17094.706232120643	56005412	0	12051
3207	1	56020918	17094.2013201033	56020944	0	15700
3208	1	56032841	17092.58925230593	56032841	0	11729
3209	1	56046960	17091.66907328184	56046943	0	14103
3210	1	56059641	17090.30965170663	56059641	0	12697
3211	1	56072742	17089.088229309797	56072742	0	13100
3212	1	56086698	17088.12845908673	56086698	0	13957
3213	1	56099198	17086.725721521354	56099198	0	12500
3214	1	56113677	17085.881767728744	56113623	0	14419
3215	1	56125700	17084.32959961288	56125700	0	12082
3216	1	56138385	17082.972563453182	56138388	0	12730
3217	1	56153180	17082.202980285863	56153267	0	14999
3218	1	56166412	17080.997855013607	56166412	0	12984
3219	1	56178635	17079.509365121048	56178634	0	12242
3220	1	56192499	17078.523233574793	56192499	0	13845
3221	1	56205582	17077.30183816715	56205582	0	13088
3222	1	56218783	17076.091078232173	56218783	0	13196
3223	1	56232527	17075.071600508927	56232521	0	13766
3224	1	56247180	17074.332181382448	56247180	0	14631
3225	1	56259333	17072.83321828208	56259333	0	12153
3226	1	56272920	17071.767558166335	56272920	0	13621
3227	1	56286163	17070.589140694843	56286163	0	13209
3228	1	56299557	17069.46547643078	56299557	0	13394
3229	1	56312905	17068.331221461358	56312905	0	13348
3230	1	56326152	17067.15377596832	56326128	0	13223
3231	1	56340025	17066.179806394757	56340025	0	13897
3232	1	56354546	17065.371618523124	56354562	0	14722
3233	1	56367590	17064.046987195354	56367590	0	12843
3234	1	56382241	17063.311624897106	56382241	0	14651
3235	1	56394003	17061.695584730456	56393982	0	11838
3236	1	56406823	17060.372567972776	56406802	0	12723
3237	1	56419227	17058.96014489442	56419227	0	12425
3238	1	56433330	17058.061007902274	56433330	0	14103
3239	1	56447138	17057.073679632635	56447065	0	13715
3240	1	56459771	17055.726282997388	56459764	0	12718
3241	1	56474426	17054.971572327417	56474426	0	14663
3242	1	56487682	17053.819485747023	56487682	0	13256
3243	1	56501457	17052.824524767082	56501457	0	13775
3244	1	56514133	17051.490640208416	56514133	0	12676
3245	1	56528924	17050.779817614293	56528967	0	14874
3246	1	56540729	17049.151220699176	56540729	0	11722
3247	1	56555082	17048.334898161516	56555082	0	14346
3248	1	56566908	17046.75119787449	56566909	0	11834
3249	1	56581000	17045.85160190994	56581000	0	14075
3250	1	56593297	17044.374396959938	56593297	0	12313
3251	1	56608643	17043.8581662557	56608643	0	15346
3252	1	56620466	17042.281335288775	56620466	0	11823
3253	1	56632309	17040.707426629473	56632309	0	11843
3254	1	56646891	17039.951168430107	56646891	0	14582
3255	1	56659634	17038.65361633254	56659634	0	12743
3256	1	56673926	17037.80207732361	56673879	0	14245
3257	1	56686139	17036.309579156365	56686139	0	12371
3258	1	56699173	17035.073613625664	56699173	0	12923
3259	1	56711384	17033.61737169786	56711382	0	12208
3260	1	56725602	17032.763176517306	56725602	0	14221
3261	1	56737044	17031.0697302688	56737044	0	11442
3262	1	56751635	17030.33297810943	56751635	0	14591
3263	1	56763696	17028.83665875559	56763696	0	12092
3264	1	56778026	17028.017463578584	56778026	0	14299
3265	1	56790783	17026.728014326138	56790783	0	12757
3266	1	56803617	17025.406597154317	56803632	0	12904
3267	1	56816459	17024.145173469242	56816459	0	12772
3268	1	56829070	17022.809147174277	56829064	0	12605
3269	1	56844469	17022.316579890117	56844469	0	15405
3270	1	56855978	17020.640356523472	56855978	0	11509
3271	1	56871346	17020.141260519053	56871346	0	15368
3272	1	56883106	17018.546537988343	56883106	0	11760
3273	1	56896445	17017.42678457966	56896440	0	13276
3274	1	56908908	17016.059074712117	56908908	0	12526
3275	1	56923344	17015.282783368242	56923344	0	14436
3276	1	56935383	17013.79071043684	56935383	0	12039
3277	1	56949570	17012.930411680984	56949570	0	14186
3278	1	56962082	17011.576572037502	56962082	0	12513
3279	1	56976083	17010.672859056882	56976083	0	14001
3280	1	56989085	17009.471048523486	56989085	0	13002
3281	1	57001323	17008.001775651464	57001323	0	12238
3282	1	57012196	17006.166895700822	57012196	0	10873
3283	1	57026407	17005.31623406051	57026366	0	14170
3284	1	57039023	17003.99948967333	57039023	0	12657
3285	1	57052389	17002.907139636984	57052388	0	13349
3286	1	57065284	17001.6733519879	57065284	0	12933
3287	1	57077091	17000.11473160388	57077066	0	11741
3288	1	57090805	16999.124943003564	57090805	0	13759
3289	1	57104233	16998.0548370913	57104232	0	13439
3290	1	57117419	16996.912404079154	57117419	0	13175
3291	1	57131061	16995.902151088725	57130995	0	13686
3292	1	57144611	16994.838816853673	57144607	0	13480
3293	1	57158369	16993.87002854459	57158369	0	13784
3294	1	57171833	16992.806801592127	57171833	0	13464
3295	1	57185196	16991.721897093546	57185199	0	13370
3296	1	57199415	16990.89275774411	57199415	0	14212
3297	1	57212572	16989.730578775812	57212572	0	13157
3298	1	57226570	16988.805037014088	57226570	0	14058
3299	1	57239745	16987.652455856427	57239745	0	13114
3300	1	57254583	16987.012961212287	57254583	0	14839
3301	1	57266383	16985.468761121974	57266383	0	11800
3302	1	57281024	16984.7641744748	57281024	0	14641
3303	1	57293421	16983.395777616046	57293423	0	12460
3304	1	57306684	16982.276646046867	57306684	0	13200
3305	1	57318370	16980.683881913235	57318370	0	11738
3306	1	57332125	16979.70702129094	57332125	0	13703
3307	1	57344740	16978.409421830704	57344740	0	12615
3308	1	57358873	16977.528127700916	57358935	0	14195
3309	1	57371955	16976.36970838145	57371955	0	13020
3310	1	57385659	16975.39596053354	57385659	0	13704
3311	1	57399604	16974.49526874318	57399604	0	13945
3312	1	57411565	16972.988268085657	57411565	0	11961
3313	1	57425643	16972.121348814122	57425643	0	14065
3314	1	57438211	16970.793537072586	57438211	0	12581
3315	1	57451311	16969.64773740449	57451311	0	13100
3316	1	57465400	16968.785188603553	57465400	0	14090
3317	1	57477847	16967.444412978846	57477847	0	12446
3318	1	57491259	16966.373741620013	57491262	0	13437
3319	1	57504202	16965.14921652926	57504197	0	12912
3320	1	57517794	16964.072848908057	57518013	0	13934
3321	1	57531616	16963.04701589566	57531655	0	13772
3322	1	57545042	16961.904965187245	57545042	0	13140
3323	1	57558745	16960.931418011296	57558770	0	13742
3324	1	57572167	16959.884146074815	57572167	0	13383
3325	1	57584516	16958.52116065715	57584516	0	12350
3326	1	57599390	16957.89868222021	57599390	0	14873
3327	1	57612949	16956.891515781896	57612949	0	13559
3328	1	57626338	16955.837347127224	57626338	0	13389
3329	1	57639318	16954.637936886887	57639318	0	12980
3330	1	57653527	16953.82557786378	57653527	0	14209
3331	1	57664427	16952.038214547665	57664427	0	10900
3332	1	57678225	16951.107539748456	57678218	0	13799
3333	1	57691531	16950.03303470538	57691531	0	13305
3334	1	57707211	16949.65511901482	57707211	0	15680
3335	1	57718567	16947.97692731817	57718567	0	11356
3336	1	57731396	16946.76356357506	57731396	0	12829
3337	1	57743966	16945.466845854284	57744009	0	12658
3338	1	57757548	16944.462429875366	57757548	0	13494
3339	1	57770465	16943.26194508536	57770465	0	12918
3340	1	57782355	16941.754727650703	57782355	0	11889
3341	1	57797355	16941.179733457735	57797309	0	14932
3342	1	57810566	16940.068103283018	57810566	0	13279
3343	1	57822556	16938.609037398655	57822520	0	12060
3344	1	57835223	16937.335534468	57835227	0	12703
3345	1	57848948	16936.362166960116	57848948	0	13619
3346	1	57861886	16935.179938978436	57861872	0	12957
3347	1	57874958	16934.026885255975	57874958	0	13053
3348	1	57889803	16933.410630525635	57889803	0	14845
3349	1	57902657	16932.1999507805	57902638	0	12865
3350	1	57914870	16930.81330759534	57914870	0	12223
3351	1	57930204	16930.33690942017	57930204	0	15313
3352	1	57942680	16929.02758783163	57942680	0	12476
3353	1	57956786	16928.201070924417	57956786	0	14106
3354	1	57970345	16927.185183366106	57970301	0	13480
3355	1	57983445	16926.059083183336	57983445	0	13179
3356	1	57997678	16925.248060501075	57997684	0	14250
3357	1	58010276	16923.933154266644	58010276	0	12581
3358	1	58024578	16923.163049271312	58024578	0	14302
3359	1	58037078	16921.86415608318	58037078	0	12500
3360	1	58052036	16921.286796907487	58052000	0	14902
3361	1	58063796	16919.7775427599	58063796	0	11816
3362	1	58078729	16919.169468048036	58078729	0	14933
3363	1	58089832	16917.44580042046	58089832	0	11103
3364	1	58103972	16916.57641608339	58103971	0	14098
3365	1	58116877	16915.3972133646	58116817	0	13005
3366	1	58132030	16914.848670273823	58132030	0	15095
3367	1	58144074	16913.42686262643	58144074	0	12044
3368	1	58158863	16912.797336490363	58158863	0	14789
3369	1	58171686	16911.605316710877	58171686	0	12823
3370	1	58182907	16909.946570775657	58182907	0	11221
3371	1	58198173	16909.437351232067	58198173	0	15266
3372	1	58209306	16907.736888286352	58209306	0	11133
3373	1	58224217	16907.1460291478	58224217	0	14913
3374	1	58236425	16905.695169236315	58236425	0	12206
3375	1	58249958	16904.69191873412	58249909	0	13479
3376	1	58263371	16903.592395843483	58263370	0	13717
3377	1	58276852	16902.425806307223	58276852	0	13231
3378	1	58291417	16901.7381592908	58291417	0	14565
3379	1	58303755	16900.410533752918	58303754	0	12331
3380	1	58316913	16899.286899016628	58316913	0	13165
3381	1	58330208	16898.238107184465	58330208	0	13295
3382	1	58343307	16897.13287981864	58343279	0	13029
3383	1	58357669	16896.384030981633	58357669	0	14432
3384	1	58370243	16895.127992571677	58370243	0	12574
3385	1	58382383	16893.73894889508	58382327	0	12139
3386	1	58397215	16893.12133495746	58397215	0	14833
3387	1	58410856	16892.17335559773	58410856	0	13643
3388	1	58424008	16891.08489126984	58424008	0	13150
3389	1	58436832	16889.904828385923	58436832	0	12824
3390	1	58448884	16888.494223585065	58448889	0	12097
3391	1	58462755	16887.571858496565	58462755	0	13826
3392	1	58477118	16886.794323418268	58477118	0	14363
3393	1	58489212	16885.386846156434	58489212	0	12093
3394	1	58503497	16884.630459557844	58503497	0	14286
3395	1	58517212	16883.696868456133	58517212	0	13715
3396	1	58531490	16882.92642501786	58531490	0	14278
3397	1	58545162	16881.994626693835	58545162	0	13672
3398	1	58557122	16880.54812094765	58557122	0	11981
3399	1	58570746	16879.583638558855	58570746	0	13603
3400	1	58584236	16878.60173667447	58584235	0	13491
3401	1	58597167	16877.460386632814	58597167	0	12930
3402	1	58609564	16876.136291292325	58609607	0	12462
3403	1	58623404	16875.233147228148	58623404	0	13775
3404	1	58636745	16874.20646682422	58636744	0	13664
3405	1	58650452	16873.228596879115	58650452	0	13408
3406	1	58664539	16872.37555832899	58664496	0	14012
3407	1	58676607	16870.97658121603	58676607	0	12119
3408	1	58691643	16870.44306040056	58691643	0	15036
3409	1	58703561	16868.999967482163	58703561	0	11867
3410	1	58717593	16868.14576134387	58717526	0	14087
3411	1	58730161	16866.902868101242	58730161	0	12564
3412	1	58743354	16865.837150957486	58743354	0	13193
3413	1	58756928	16864.877948372527	58756908	0	13551
3414	1	58771884	16864.325723305392	58771849	0	14937
3415	1	58783842	16862.880833394775	58783842	0	12017
3416	1	58799504	16862.473752861435	58799472	0	15613
3417	1	58811530	16861.06260821924	58811530	0	12058
3418	1	58825839	16860.29292608421	58825838	0	14320
3419	1	58837973	16858.923791352452	58837973	0	12123
3420	1	58849561	16857.407231874546	58849561	0	11588
3421	1	58863888	16856.67961838429	58863888	0	14327
3422	1	58876026	16855.286382876744	58876026	0	12138
3423	1	58890896	16854.707504221413	58890896	0	14870
3424	1	58903138	16853.382598393713	58903138	0	12239
3425	1	58917132	16852.560120770708	58917132	0	13997
3426	1	58930464	16851.54001164027	58930423	0	13295
3427	1	58945527	16850.99592713626	58945527	0	15100
3428	1	58956183	16849.223470454064	58956183	0	10656
3429	1	58970397	16848.459626934564	58970388	0	14192
3430	1	58983209	16847.288743736062	58983209	0	12834
3431	1	58995297	16845.92503385283	58995297	0	12088
3432	1	59010141	16845.348701477513	59010141	0	14844
3433	1	59022133	16843.946304932913	59022142	0	12014
3434	1	59036338	16843.18188937827	59036338	0	14183
3435	1	59048130	16841.727536558446	59048141	0	11833
3436	1	59062771	16841.084839205523	59062771	0	14600
3437	1	59075854	16839.99466520102	59075856	0	13085
3438	1	59089971	16839.213835339695	59089950	0	14092
3439	1	59101711	16837.735653427808	59101711	0	11763
3440	1	59116212	16837.05889929098	59116181	0	14532
3441	1	59128614	16835.765427082948	59128614	0	12371
3442	1	59143110	16835.094538754533	59143110	0	14496
3443	1	59156947	16834.23658307389	59156947	0	13837
3444	1	59168865	16832.83326014922	59168865	0	11918
3445	1	59182353	16831.842079708866	59182375	0	13539
3446	1	59195592	16830.751728589697	59195592	0	13188
3447	1	59208103	16829.508850870545	59208130	0	12554
3448	1	59221542	16828.52965270241	59221542	0	13396
3449	1	59232596	16826.88207836938	59232568	0	11047
3450	1	59247562	16826.321607432274	59247577	0	15047
3451	1	59261006	16825.29601233643	59261006	0	13370
3452	1	59274538	16824.331852805	59274538	0	13532
3453	1	59287578	16823.24919124565	59287578	0	13040
3454	1	59301645	16822.42629723474	59301637	0	14059
3455	1	59314593	16821.290672563304	59314593	0	12956
3456	1	59328870	16820.565801400924	59328870	0	14277
3457	1	59341450	16819.348694147942	59341428	0	12647
3458	1	59355164	16818.416920533884	59355164	0	13694
3459	1	59368247	16817.344075615503	59368247	0	13036
3460	1	59382103	16816.496890380615	59382103	0	13856
3461	1	59396669	16815.85502692947	59396669	0	14566
3462	1	59409048	16814.57554055708	59409023	0	12377
3463	1	59421963	16813.466925479792	59421963	0	12917
3464	1	59434423	16812.23113589463	59434423	0	12460
3465	1	59448411	16811.42765013044	59448411	0	13988
3466	1	59460505	16810.089351424962	59460482	0	12040
3467	1	59474625	16809.299372405312	59474625	0	14174
3468	1	59487195	16808.069093778264	59487161	0	12495
3469	1	59500352	16807.033400754608	59500352	0	13232
3470	1	59513330	16805.94685324778	59513304	0	12944
3471	1	59525950	16804.760887219138	59525950	0	12654
3472	1	59539785	16803.917855780164	59539785	0	13835
